ad_id,spend,impressions,clicks,installs,trials,adj_trials,init_purch,trial_converts,campaign_name,ad_name,format,category,concept,creator_name,first_date,last_date,active_days,bucket,clean_name,c1,ipm,tpi,cpft,ctr,meta_paid_obs,ssot_trials,ssot_paid,ssot_ltv,af_installs,af_trials,af_trials_annual_reg,af_trials_annual_plus,af_trials_monthly,sp,phase,p1_point,p2_point
120246280884370167,508.73999999999995,453074,7623,30,6,15.45,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!testimonial_c5!ongoing_c6!na_c7!testimonial_c8!threadspost-career-aitutor-1200x628,,,,,2026-06-02,2026-06-16,15.0,Testing,generic – na – testimonial,static_c2,0.06621434909087699,0.013242869818175396,84.78999999999999,0.016825066103991843,0.0,8.0,3.15,325.7,71.0,16.0,8.0,8.0,0.0,3.759943429771412,Phase 1 Winner,True,False
120246280887120167,163.43,44012,396,8,3,7.6,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!video_c2!video_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!speakmethod_c8!andrew-speakmethod-1920x1080,,,,,2026-06-02,2026-06-18,9.0,Testing,generic – na – speakmethod,video_c2,0.18176860856130145,0.06816322821048805,54.47666666666667,0.008997546123784422,0.0,2.0,0.79,81.6,6.0,4.0,4.0,0.0,0.0,6.07842695413692,Pause,False,False
120246280893240167,1901.5900000000001,498947,3042,66,20,49.89,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!video_c2!video_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!credibility _c8!andrew-founded-1920x1080,,,,,2026-06-02,2026-06-10,9.0,Testing,generic – na,video_c2,0.13227857868671422,0.04008441778385279,95.07950000000001,0.00609683994492401,0.0,36.0,14.25,1472.3,226.0,60.0,42.0,12.0,2.0,2.0944284077725306,Phase 1 Winner,True,False
120246280900700167,159.09,44233,470,2,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!video_c2!video_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!credibility _c8!andrew-founded-frame-,,,,,2026-06-02,2026-06-25,23.0,Testing,generic – na,video_c2,0.04521511089005946,0.0,,0.010625551059163973,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.6259660501805824,Pause,False,False
120246280902840167,181.98,74694,582,7,1,3.04,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!video_c2!video_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!speakmethod_c8!andrew-speakmethod-framepainpoint-,,,,,2026-06-02,2026-06-25,23.0,Testing,generic – na – speakmethod,video_c2,0.09371569336225131,0.013387956194607331,181.98,0.007791790505261467,0.0,3.0,1.23,127.6,20.0,6.0,2.0,4.0,0.0,0.9320755740172909,Pause,False,False
120246280903630167,76.37,27447,224,1,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!video_c2!video_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!speakmethod_c8!andrew-speakmethod-frameencouraged-,,,,,2026-06-02,2026-06-24,22.0,Testing,generic – na – speakmethod,video_c2,0.03643385433745036,0.0,,0.00816118337158888,0.0,2.0,0.78,81.1,4.0,2.0,0.0,2.0,0.0,0.6362305348197692,Pause,False,False
120246282571790167,162.42,46949,515,2,2,5.25,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!ugc_c4!productdemo_c5!ongoing_c6!hua_c7!usertestimonials_c8!2026resolutionenglish5m_2cut,,,,,2026-06-02,2026-06-24,22.0,Testing,ugc – hua – usertestimonials,ugc_c2,0.042599416387995484,0.042599416387995484,81.21,0.010969349719908837,0.0,6.0,2.41,248.6,12.0,12.0,8.0,0.0,0.0,1.6530471581117385,Mid-Tier,False,False
120246282589460167,128.42,28432,260,13,4,10.2,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!ugc_c4!productdemo_c5!ongoing_c6!hua_c7!usertestimonials_c8!2026resolutionenglish5m_1full,,,,,2026-06-02,2026-06-15,14.0,Testing,ugc – hua – usertestimonials,ugc_c2,0.4572312886888013,0.14068655036578503,32.105,0.009144625773776028,0.0,3.0,1.19,122.8,18.0,6.0,4.0,2.0,0.0,3.9680079661307195,Phase 1 Winner,True,False
120246282591040167,531.85,128042,963,41,11,28.18,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!ugc_c4!productdemo_c5!ongoing_c6!hua_c7!usertestimonials_c8!2026resolutionenglish5m_3invest,,,,,2026-06-02,2026-06-11,10.0,Testing,ugc – hua – usertestimonials,ugc_c2,0.32020743193639584,0.08590931100732573,48.35,0.0075209696818231515,0.0,12.0,4.74,490.2,80.0,24.0,24.0,0.0,0.0,4.697127450500112,Phase 2 Winner,True,True
120246331786010167,265.7,50078,1440,3,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!ugc_c4!productdemo_c5!ongoing_c6!swm-sophia_c7!usertestimonials_c8!computex_og_post,,,,,2026-06-03,2026-06-04,2.0,Testing,ugc – swm-sophia – usertestimonials,ugc_c2,0.059906545788569826,0.0,,0.028755141978513518,0.0,2.0,0.78,80.5,18.0,4.0,4.0,0.0,0.0,2.213463031681804,Pause,False,False
120246363710740167,1277.35,550440,3752,43,10,21.400000000000002,2,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1:rw_s14cb_notesscreenshot_humor_zh-en_1x1_tw_humor_effective_03/10/2025_c2:rw_c3:s14cb_c4:notesscreenshot_humor_c5:zh-en_c6:1x1_c7:tw_c8:humor_c9:effective_c10:45610_c11:visual-background_c12:not-applicable_c13:not-applicable_c14:not-applicable_c15:not-applicable_c16:not-applicable_c17:not-applicable_c18:not-applicable_c19:static_c20:notapplicable_c21:not-applicable,rw,notesscreenshot_humor,tw,1x1,2026-06-03,2026-06-07,5.0,Scaling,s14cb – 1x1 – tw,rw_s14cb_notesscreenshot_humor_zh,0.07811932272363926,0.018167284354334713,127.73499999999999,0.006816365089746384,2.0,12.0,4.73,488.6,142.0,24.0,12.0,8.0,4.0,1.8204413474235055,Mid-Tier,False,False
120246363710870167,3212.89,616943,5246,115,35,55.83,13,1.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1_ugc_c2_video_c3_ugc_c4_problemsolution_c5_ongoing_c6_ai-gen_c7_painpoint_c8_thefixforenglishbrainfreeze-1direct -winning,,,,,2026-06-03,2026-06-24,14.0,Scaling,c1_ugc_c2_video_c3_ugc_c4_problemsolution_c5_ongoing_c6_ai-gen_c7_painpoint_c8_t,Untagged,0.1864029578097166,0.05673133498556593,91.79685714285714,0.008503216666693682,14.0,35.0,14.02,1448.2,232.0,59.0,44.0,2.0,2.0,3.0224842939337284,Phase 1 Winner,True,False
120246363710880167,4565.38,977448,12907,165,40,72.74,11,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1:na_c2:video_c3:influencer_c4:valueprop_c5:ongoing_c6:harryspeaks__c7:speak_company_c8:0601,video,valueprop,speak_company,harryspeaks_,2026-06-03,2026-07-03,23.0,Scaling,influencer – harryspeaks,na_c2,0.1688069339750043,0.040922893084849525,114.1345,0.01320479452615382,11.0,53.0,21.45,2210.8,314.0,77.0,63.0,10.0,2.0,1.9049030707775159,Mid-Tier,False,False
120246363710890167,850.4,219149,4293,21,3,6.52,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1!na_c2!image_c3!influencer_c4!valueprop_c5!ongoing_c6!charliecareer_c7!valueprop_c8!foreign-company-scenarios-winning,,,,,2026-06-03,2026-06-07,5.0,Scaling,influencer –  – valueprop,na_c2,0.09582521480818985,0.013689316401169981,283.46666666666664,0.01958941177007424,0.0,10.0,3.94,407.1,64.0,14.0,10.0,2.0,2.0,1.7551588285943505,Mid-Tier,False,False
120246363710910167,432.24,91934,849,12,3,6.78,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1:ugc6_c2:video_c3:ugc_c4:problemsolution_c5:ongoing_c6:qing_c7:englishintrovert_c8:na,video,problemsolution,englishintrovert,qing,2026-06-03,2026-06-07,5.0,Scaling,ugc – qing – englishintrovert,ugc6_c2,0.1305284225640133,0.03263210564100333,144.08,0.009234885896403942,0.0,1.0,0.39,40.4,20.0,0.0,0.0,0.0,0.0,1.8203341173757064,Mid-Tier,False,False
120246363710920167,368.13,161998,1561,4,2,4.5,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1:m19_c2:video_c3:motion_c4:testimonial_c5:ongoing_c6:na_c7:motiontestimonial_c8:jpwinning-textandwave,video,testimonial,motiontestimonial,na,2026-06-03,2026-06-07,5.0,Scaling,motion – na – motiontestimonial,m19_c2,0.02469166286003531,0.012345831430017655,184.065,0.009635921431128779,0.0,2.0,0.79,82.0,12.0,4.0,4.0,0.0,0.0,1.0767932773050752,Pause,False,False
120246363710970167,391.16999999999996,74407,1348,13,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1:ugc15_c2:video_c3:ugc_c4:problemsolution_c5:ongoing_c6:jenna_c7:howtoimprove_c8:winning,video,problemsolution,howtoimprove,jenna,2026-06-03,2026-06-07,5.0,Scaling,ugc – jenna – howtoimprove,ugc15_c2,0.174714744580483,0.0,,0.018116575053422394,0.0,2.0,0.79,81.1,22.0,2.0,2.0,0.0,0.0,0.8055827639028572,Pause,False,False
120246363710980167,2689.71,836254,5630,57,14,29.52,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1:ugc18_c2:video_c3:ugc_c4:problemsolution_c5:ongoing_c6:hua_c7:dailyenlearning_c8:na,video,problemsolution,dailyenlearning,hua,2026-06-03,2026-06-18,8.0,Scaling,ugc – hua – dailyenlearning,ugc18_c2,0.06816110894536827,0.01674132500412554,192.12214285714285,0.006732404269516199,0.0,34.0,13.69,1414.3,150.0,32.0,28.0,2.0,2.0,1.905098863629735,Mid-Tier,False,False
120246363710990167,16169.740000000002,3537859,30005,965,206,333.09,22,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1:ugc44_c2:video_c3:ugc_c4:testimonial_c5:ongoing_c6:camel_c7:outcome_c8:ba2026_monthlyprogress,video,testimonial,outcome,camel,2026-06-03,2026-09-06,49.0,Scaling,ugc –  – outcome,ugc44_c2,0.27276383824228156,0.058227306401979276,78.49388349514564,0.008481118099958196,22.0,289.0,116.29,11927.4,1964.0,420.0,353.0,29.0,12.0,3.2856028678830347,Phase 1 Winner,True,False
120246363711040167,7272.389999999999,4006625,56448,183,66,110.5,13,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1:s44_c2:image_c3:generic_c4:testimonial_c5:ongoing_c6:na_c7:threadspost_c8:mediumcontent-1080x1080_winner,image,testimonial,threadspost,na,2026-06-03,2026-07-20,40.0,Scaling,generic – na – threadspost,s44_c2,0.045674351854740586,0.016472717062365454,110.18772727272726,0.014088665647521292,13.0,106.0,42.71,4388.1,768.0,187.0,130.0,38.0,8.0,1.860821127830056,Mid-Tier,False,False
120246363711050167,1466.57,1067783,4608,19,4,6.32,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_scaling2,c1:s30_c2:image_c3:generic_c4:valueprop_c5:ongoing_c6:na_c7:26campaigniteration_c8:confidience86p-1080x1080,image,valueprop,26campaigniteration,na,2026-06-03,2026-08-06,8.0,Scaling,generic – na – 26campaigniteration,s30_c2,0.017793877594979503,0.003746079493679896,366.6425,0.004315483576719239,0.0,16.0,6.09,631.5,142.0,31.0,27.0,4.0,0.0,0.8550773089794085,Pause,False,False
120246438347130167,400.28000000000003,66114,1407,6,1,2.53,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!ugc_c4!productdemo_c5!ongoing_c6!swm-sophia_c7!usertestimonials_c8!computexd2_og_post,,,,,2026-06-04,2026-06-06,3.0,Testing,ugc – swm-sophia – usertestimonials,ugc_c2,0.09075233687267448,0.015125389478779078,400.28000000000003,0.021281422996642162,0.0,6.0,2.37,244.6,30.0,12.0,6.0,2.0,2.0,1.5352690074857573,Mid-Tier,False,False
120246694232680167,2.36,926,20,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,c1:na_c2:image_c3:influencer_c4:valueprop_c5:ongoing_c6:tantooyu_c7:valueprop_c8:og-post-keep-speaking-winning,image,valueprop,valueprop,tantooyu,2026-06-08,2026-06-09,2.0,Winning,influencer – tantooyu – valueprop,na_c2,0.0,0.0,,0.02159827213822894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2793220160995347,Pause,False,False
120246694232840167,890.13,258187,5406,47,11,32.47,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,c1:ugc44_c2:video_c3:ugc_c4:testimonial_c5:ongoing_c6:camel_c7:outcome_c8:ba2026_monthlyprogress,video,testimonial,outcome,camel,2026-06-08,2026-06-11,4.0,Winning,ugc –  – outcome,ugc44_c2,0.18203859992950844,0.04260477870690624,80.92090909090909,0.0209383121535941,0.0,25.0,9.87,1019.9,110.0,34.0,30.0,2.0,0.0,3.2186054676688287,Phase 1 Winner,True,False
120246694233280167,73.8,44061,224,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,c1:ugc6_c2:video_c3:ugc_c4:problemsolution_c5:ongoing_c6:qing_c7:englishintrovert_c8:winner,video,problemsolution,englishintrovert,qing,2026-06-07,2026-06-11,5.0,Winning,ugc – qing – englishintrovert,ugc6_c2,0.0,0.0,,0.005083861010871292,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.9244640528222776,Pause,False,False
120246694233300167,58.0,17529,722,1,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,c1:na_c2:video_c3:influencer_c4:valueprop_c5:ongoing_c6:harryspeaks__c7:speak_company_c8:0601,video,valueprop,speak_company,harryspeaks_,2026-06-07,2026-06-10,4.0,Winning,influencer – harryspeaks,na_c2,0.057048319926978154,0.0,,0.041188886987278225,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.1054383462382957,Pause,False,False
120246694233510167,84.17,27732,558,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,c1!na_c2!image_c3!influencer_c4!valueprop_c5!ongoing_c6!charliecareer_c7!valueprop_c8!foreign-company-scenarios-winning,,,,,2026-06-07,2026-06-10,4.0,Winning,influencer –  – valueprop,na_c2,0.0,0.0,,0.020121159671138037,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.6101135253979806,Mid-Tier,False,False
120246694233530167,132.63,50829,262,7,2,5.8,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,c1_ugc_c2_video_c3_ugc_c4_problemsolution_c5_ongoing_c6_ai-gen_c7_painpoint_c8_thefixforenglishbrainfreeze-1direct -winning,,,,,2026-06-07,2026-06-14,8.0,Winning,c1_ugc_c2_video_c3_ugc_c4_problemsolution_c5_ongoing_c6_ai-gen_c7_painpoint_c8_t,Untagged,0.13771665781345296,0.039347616518129416,66.315,0.005154537763874954,0.0,1.0,0.39,40.6,18.0,2.0,2.0,0.0,0.0,4.448516174561974,Pause,False,False
120246694233580167,57.71,27987,676,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,c1:m19_c2:video_c3:motion_c4:testimonial_c5:ongoing_c6:na_c7:motiontestimonial_c8:jpwinning-textandwave,video,testimonial,motiontestimonial,na,2026-06-08,2026-06-10,3.0,Winning,motion – na – motiontestimonial,m19_c2,0.0,0.0,,0.02415407153321185,0.0,2.0,0.79,82.1,6.0,4.0,2.0,0.0,0.0,1.4268619292477278,Mid-Tier,False,False
120246694266000167,754.48,120414,1745,50,6,18.34,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,c1:na_c2:video_c3:influencer_c4:productdemo_c5:ongoing_c6:morning.jason_c7:influencer_c8:original-reels,video,productdemo,influencer,morning.jason,2026-06-07,2026-06-14,8.0,Winning,influencer – morning.jason – influencer,na_c2,0.41523410899064894,0.049828093078877866,125.74666666666667,0.014491670403773648,0.0,13.0,5.18,533.9,82.0,10.0,10.0,0.0,0.0,2.1546209121771858,Phase 1 Winner,True,False
120246694266050167,350.04,66617,1476,7,2,6.4,0,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning3,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!techervincent_c7!valueprop_c8!og-video,,,,,2026-06-07,2026-06-14,8.0,Winning,influencer – techervincent – valueprop,na_c2,0.1050782833210742,0.030022366663164057,175.02,0.022156506597415075,0.0,4.0,1.6,164.8,12.0,8.0,6.0,2.0,0.0,1.8153255336618068,Mid-Tier,False,False
120246912412500167,3322.46,623996,5670,146,23,40.06,6,2.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!ugc_c2!video_c3!ugc_c4!productdemo_c5!ongoing_c6!hua_c7!usertestimonials_c8!2026resolutionenglish5m_3invest_winning,,,,,2026-06-10,2026-06-15,6.0,Winning,ugc – hua – usertestimonials,ugc_c2,0.2339758588196078,0.03685921063596561,144.45478260869567,0.009086596708953263,8.0,31.0,12.22,1263.0,282.0,36.0,24.0,6.0,0.0,1.7700929829680168,Mid-Tier,False,False
120246913718270167,3268.76,741989,6004,111,28,48.47,4,0.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!video_c2!video_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!credibility _c8!andrew-founded-1920x1080_winning,,,,,2026-06-10,2026-09-07,8.0,Winning,generic – na,video_c2,0.1495979050902372,0.037736408491231,116.74142857142859,0.008091764163619676,4.0,50.0,19.6,2025.4,294.0,62.0,48.0,8.0,0.0,1.7690698053460887,Mid-Tier,False,False
120246913787420167,14650.28,4027013,69181,856,196,348.95,16,8.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!static_c2!image_c3!generic_c4!testimonial_c5!ongoing_c6!na_c7!testimonial_c8!threadspost-career-aitutor-1200x628_winning,,,,,2026-06-10,2026-09-15,96.0,Winning,generic – na – testimonial,static_c2,0.2125644987984891,0.048671310472551244,74.74632653061225,0.017179234335722285,24.0,252.0,95.99,9897.2,2262.0,479.0,303.0,110.0,26.0,2.4860403406465728,Phase 1 Winner,True,False
120246981244000167,8664.49,1360794,13074,557,146,241.17,11,3.0,tw_meta_standard_ios_tw-en_pros_trial_ongoing_winning,c1!ugc_c2!video_c3!ugc_c4!productdemo_c5!ongoing_c6!hua_c7!usertestimonials_c8!2026resolutionenglish5m_1full_winning,,,,,2026-06-11,2026-09-15,73.0,Winning,ugc – hua – usertestimonials,ugc_c2,0.40931985296819356,0.10729030257335055,59.345821917808216,0.009607626135917707,14.0,139.0,54.49,5566.8,1214.0,247.0,188.0,38.0,11.0,3.8891202160238367,Phase 1 Winner,True,False
120246997845950167,51.150000000000006,35791,169,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!outcome_c8!1yeartimeline-2026half-,,,,,2026-06-12,2026-06-24,11.0,Testing,generic – na – outcome,static_c2,0.0,0.0,,0.004721857450196977,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.5696311756380689,Pause,False,False
120246997845970167,55.849999999999994,42698,209,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!problemsolution_c5!ongoing_c6!na_c7!painpoint_c8!comic-realtutor-1200x628,,,,,2026-06-12,2026-06-24,12.0,Testing,generic – na – painpoint,static_c2,0.0,0.0,,0.004894842849782192,0.0,1.0,0.41,41.9,4.0,2.0,2.0,0.0,0.0,0.5716382701616,Pause,False,False
120246997847200167,55.11,27527,181,1,2,5.29,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!problemsolution_c5!ongoing_c6!na_c7!painpoint_c8!comic-engmeeting-1200x628,,,,,2026-06-12,2026-06-24,13.0,Testing,generic – na – painpoint,static_c2,0.036327968903258616,0.07265593780651723,27.555,0.00657536237148981,0.0,1.0,0.39,40.6,2.0,2.0,2.0,0.0,0.0,5.528056904221362,Pause,False,False
120246997861740167,1392.8999999999999,331292,1946,73,16,41.15,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!havefunytchannel_c7!speakmethod_c8!vschatgpt-short,,,,,2026-06-12,2026-06-16,5.0,Testing,influencer – havefunytchannel – speakmethod,na_c2,0.22034941984714393,0.04829576325416853,87.05624999999999,0.005873972205788247,0.0,23.0,9.12,942.7,152.0,34.0,30.0,2.0,2.0,2.5269330392399127,Phase 1 Winner,True,False
120246997862210167,158.22,52310,552,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!havefunytchannel_c7!speakmethod_c8!walkthrough-short,,,,,2026-06-12,2026-06-25,13.0,Testing,influencer – havefunytchannel – speakmethod,na_c2,0.0,0.0,,0.01055247562607532,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.7029713490773123,Pause,False,False
120246997871260167,203.92,52685,430,4,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!havefunytchannel_c7!speakmethod_c8!speaksystem-short,,,,,2026-06-12,2026-06-13,2.0,Testing,influencer – havefunytchannel – speakmethod,na_c2,0.07592293821770903,0.0,,0.00816171585840372,0.0,2.0,0.79,81.5,18.0,4.0,4.0,0.0,0.0,0.5826043459475575,Pause,False,False
120247011565580167,31.9,12153,91,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!valueprop_c8!appnotice-career-1200x628,,,,,2026-06-12,2026-06-24,11.0,Testing,generic – na – valueprop,static_c2,0.0,0.0,,0.007487863079075126,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.534024922736276,Pause,False,False
120247011565610167,26.14,20744,70,0,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!valueprop_c8!appnotice-speakmore-1200x628,,,,,2026-06-12,2026-06-24,12.0,Testing,generic – na – valueprop,static_c2,0.0,0.0,,0.003374469726185885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4300438397237642,Pause,False,False
120247011566490167,47.8,37834,150,2,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!valueprop_c8!appnotice-norush-1080x1080,,,,,2026-06-12,2026-06-24,13.0,Testing,generic – na – valueprop,static_c2,0.05286250462546915,0.0,,0.003964687846910187,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.5624401062091386,Pause,False,False
120247011569420167,157.85999999999999,120953,452,1,1,2.72,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!static_c2!image_c3!generic_c4!valueprop_c5!ongoing_c6!na_c7!valueprop_c8!appnotice-noanxiety-1200x628,,,,,2026-06-12,2026-06-27,15.0,Testing,generic – na – valueprop,static_c2,0.008267674220565012,0.008267674220565012,157.85999999999999,0.0037369887476953858,0.0,2.0,0.81,83.4,18.0,4.0,4.0,0.0,0.0,1.5159792135375847,Mid-Tier,False,False
120247011578560167,165.35,44354,502,4,1,3.04,0,1.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!ugc_c4!productdemo_c5!ongoing_c6!ai-gen_c7!outcome_c8!workplace-colleaguecompliment_2practice,,,,,2026-06-12,2026-06-24,13.0,Testing,ugc – ai-gen – outcome,ugc_c2,0.09018352347026198,0.022545880867565496,165.35,0.011318032195517878,1.0,1.0,0.41,42.1,14.0,3.0,3.0,0.0,0.0,1.164835925101747,Pause,False,False
120247011579390167,151.79999999999998,45256,543,2,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!ugc_c4!productdemo_c5!ongoing_c6!ai-gen_c7!outcome_c8!workplace-colleaguecompliment_3display,,,,,2026-06-12,2026-06-24,13.0,Testing,ugc – ai-gen – outcome,ugc_c2,0.044193035177656007,0.0,,0.011998409050733605,0.0,1.0,0.42,43.2,14.0,2.0,0.0,2.0,0.0,0.8409785388711829,Pause,False,False
120247011580490167,717.0,158050,1241,37,13,32.36,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!ugc_c2!video_c3!ugc_c4!productdemo_c5!ongoing_c6!ai-gen_c7!outcome_c8!workplace-colleaguecompliment_1direct,,,,,2026-06-12,2026-06-24,13.0,Testing,ugc – ai-gen – outcome,ugc_c2,0.2341031319202784,0.08225245175577349,55.15384615384615,0.007851945586839607,0.0,16.0,6.46,667.6,94.0,33.0,27.0,4.0,0.0,3.30751854512372,Phase 1 Winner,True,False
120247187088560167,216.33,54296,706,1,2,4.99,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!chuchushoetw_c7!valueprop_c8!og-video,,,,,2026-06-15,2026-06-16,2.0,Testing,influencer –  – valueprop,na_c2,0.018417562988065416,0.03683512597613083,108.165,0.013002799469574186,0.0,2.0,0.8,82.3,16.0,4.0,4.0,0.0,0.0,1.9173159635204475,Mid-Tier,False,False
120247189268040167,2576.62,678218,4175,59,10,25.77,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!garytalk369_c7!valueprop_c8!og-reels,,,,,2026-06-15,2026-06-28,14.0,Testing,influencer – garytalk369 – valueprop,na_c2,0.0869926778705372,0.014744521672972407,257.662,0.00615583779846598,0.0,20.0,8.36,863.3,198.0,41.0,33.0,6.0,0.0,1.37096548404795,Pause,False,False
120247235137270167,243.91,48489,1206,4,0,0.0,0,0.0,tw_meta_standard_ios_tw-en_pros_purchase_ongoing_no-disc_testing,c1!na_c2!video_c3!influencer_c4!productdemo_c5!ongoing_c6!scps_jia_c7!product_c8!og-reels,,,,,2026-06-15,2026-06-16,2.0,Testing,influencer –  – product,na_c2,0.08249293654230858,0.0,,0.024871620367506033,0.0,4.0,1.6,164.9,32.0,9.0,8.0,1.0,0.0,2.0221292886953135,Pause,False,False
